Fund Holdings as of,"09/Jan/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"AVALON","AVALON TECHNOLOGIES LTD","Information Technology","Equity","861,878.60","0.00","861,878.60","86,121.00","10.01","India","National Stock Exchange Of India","INR"
"GENIL.E","GEN ILAC VE SAGLIK URUNLERI SANAYI","Health Care","Equity","862,758.94","0.00","862,758.94","217,665.00","3.96","Turkey","Istanbul Stock Exchange","TRY"
"300782","MAXSCEND MICROELECTRONICS LTD A","Information Technology","Equity","863,310.68","0.00","863,310.68","72,544.00","11.90","China","Shenzhen Stock Exchange","CNY"
"6699","ANGELALIGN TECHNOLOGY INC","Health Care","Equity","863,804.18","0.00","863,804.18","100,800.00","8.57","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SURYAROSNI","SURYA ROSHNI LTD","Materials","Equity","858,094.74","0.00","858,094.74","281,807.00","3.04","India","National Stock Exchange Of India","INR"
"4163","AL DAWAA MEDICAL SERVICES","Consumer Staples","Equity","858,767.50","0.00","858,767.50","63,520.00","13.52","Saudi Arabia","Saudi Stock Exchange","SAR"
"601567","NINGBO SANXING MEDICAL ELECTRIC LT","Industrials","Equity","859,334.06","0.00","859,334.06","245,100.00","3.51","China","Shanghai Stock Exchange","CNY"
"8454","MOMO COM INC","Consumer Discretionary","Equity","859,484.71","0.00","859,484.71","132,300.00","6.50","Taiwan","Taiwan Stock Exchange","TWD"
"2285","CHERVON HOLDINGS LTD","Consumer Discretionary","Equity","854,534.77","0.00","854,534.77","310,400.00","2.75","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600177","YOUNGOR FASHION LTD A","Real Estate","Equity","855,076.89","0.00","855,076.89","791,900.00","1.08","China","Shanghai Stock Exchange","CNY"
"ELECTCAST","ELECTROSTEEL CASTINGS LTD","Industrials","Equity","856,031.68","0.00","856,031.68","1,098,237.00","0.78","India","National Stock Exchange Of India","INR"
"000729","BEIJING YANJING BREWERY LTD A","Consumer Staples","Equity","856,352.12","0.00","856,352.12","489,500.00","1.75","China","Shenzhen Stock Exchange","CNY"
"1921","DALIPAL HOLDINGS LTD","Energy","Equity","853,577.25","0.00","853,577.25","838,000.00","1.02","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"300720","HANILCMT LTD","Materials","Equity","847,219.15","0.00","847,219.15","74,690.00","11.34","Korea (South)","Korea Exchange (Stock Market)","KRW"
"934","SINOPEC KANTONS HOLDINGS LTD","Energy","Equity","847,445.19","0.00","847,445.19","1,558,000.00","0.54","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"6589","EIRGENIX INC","Health Care","Equity","847,783.13","0.00","847,783.13","425,000.00","1.99","Taiwan","Taiwan Stock Exchange","TWD"
"000066","CHINA GREATWALL TECHNOLOGY GROUP L","Information Technology","Equity","847,840.51","0.00","847,840.51","391,300.00","2.17","China","Shenzhen Stock Exchange","CNY"
"GREATEC","GREATECH TECHNOLOGY","Information Technology","Equity","847,968.58","0.00","847,968.58","2,272,500.00","0.37","Malaysia","Bursa Malaysia","MYR"
"EA.R","ENERGY ABSOLUTE NON-VOTING DR PCL","Utilities","Equity","849,439.77","0.00","849,439.77","9,961,900.00","0.09","Thailand","Stock Exchange Of Thailand","THB"
"000210","DL LTD","Materials","Equity","850,104.34","0.00","850,104.34","35,569.00","23.90","Korea (South)","Korea Exchange (Stock Market)","KRW"
"600109","SINOLINK SECURITIES LTD A","Financials","Equity","844,671.44","0.00","844,671.44","620,700.00","1.36","China","Shanghai Stock Exchange","CNY"
"TTKPRESTIG","TTK PRESTIGE LTD","Consumer Discretionary","Equity","839,902.14","0.00","839,902.14","124,137.00","6.77","India","National Stock Exchange Of India","INR"
"004490","SEBANG GLOBAL BATTERY LTD","Consumer Discretionary","Equity","842,398.66","0.00","842,398.66","19,844.00","42.45","Korea (South)","Korea Exchange (Stock Market)","KRW"
"AFFIN","AFFIN BANK","Financials","Equity","843,136.74","0.00","843,136.74","1,425,111.00","0.59","Malaysia","Bursa Malaysia","MYR"
"1320","SAUDI STEEL PIPE","Materials","Equity","837,100.29","0.00","837,100.29","85,351.00","9.81","Saudi Arabia","Saudi Stock Exchange","SAR"
"1536","HOTA INDUSTRIAL MFG LTD","Consumer Discretionary","Equity","838,709.24","0.00","838,709.24","491,305.00","1.71","Taiwan","Taiwan Stock Exchange","TWD"
"EQUITASBNK","EQUITAS SMALL FINANCE BANK LTD","Financials","Equity","839,153.42","0.00","839,153.42","1,131,483.00","0.74","India","National Stock Exchange Of India","INR"
"600096","YUNNAN YUNTIANHUA LTD A","Materials","Equity","833,711.33","0.00","833,711.33","168,035.00","4.96","China","Shanghai Stock Exchange","CNY"
"SLCE3","SLC AGRICOLA SA","Consumer Staples","Equity","834,041.40","0.00","834,041.40","306,310.00","2.72","Brazil","XBSP","BRL"
"603486","ECOVACS ROBOTICS LTD A","Consumer Discretionary","Equity","834,363.06","0.00","834,363.06","69,700.00","11.97","China","Shanghai Stock Exchange","CNY"
"RHIM","RHI MAGNESITA INDIA LTD","Materials","Equity","834,958.58","0.00","834,958.58","166,779.00","5.01","India","National Stock Exchange Of India","INR"
"NSLNISP","NMDC STEEL LTD","Materials","Equity","836,062.97","0.00","836,062.97","1,806,894.00","0.46","India","National Stock Exchange Of India","INR"
"4162","ALMUNAJEM FOODS","Consumer Staples","Equity","829,950.88","0.00","829,950.88","60,908.00","13.63","Saudi Arabia","Saudi Stock Exchange","SAR"
"IAM","INVERSIONES AGUAS METROPOLITANAS S","Utilities","Equity","831,752.98","0.00","831,752.98","704,873.00","1.18","Chile","Santiago Stock Exchange","CLP"
"002085","ZHEJIANG WANFENG AUTO WHEEL LTD A","Consumer Discretionary","Equity","825,931.90","0.00","825,931.90","349,500.00","2.36","China","Shenzhen Stock Exchange","CNY"
"NUHCM.E","NUH CIMENTO SANAYI A","Materials","Equity","822,554.41","0.00","822,554.41","160,426.00","5.13","Turkey","Istanbul Stock Exchange","TRY"
"1789","AK MEDICAL HOLDINGS LTD","Health Care","Equity","823,348.94","0.00","823,348.94","1,071,467.00","0.77","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"8114","POSIFLEX INC","Information Technology","Equity","823,741.41","0.00","823,741.41","142,000.00","5.80","Taiwan","Taiwan Stock Exchange","TWD"
"NIITMTS","NIIT LEARNING SYSTEMS LTD","Consumer Discretionary","Equity","815,478.18","0.00","815,478.18","183,796.00","4.44","India","National Stock Exchange Of India","INR"
"601799","CHANGZHOU XINGYU AUTOMOTIVE LIGHTI","Consumer Discretionary","Equity","815,641.73","0.00","815,641.73","45,000.00","18.13","China","Shanghai Stock Exchange","CNY"
"1736","JOHNSON HEALTH TECH LTD","Consumer Discretionary","Equity","816,280.72","0.00","816,280.72","171,000.00","4.77","Taiwan","Taiwan Stock Exchange","TWD"
"SUNTECK","SUNTECK REALTY LTD","Real Estate","Equity","816,468.21","0.00","816,468.21","174,945.00","4.67","India","National Stock Exchange Of India","INR"
"BBTC","THE BOMBAY BURMAH TRADING CORPORAT","Consumer Staples","Equity","816,697.49","0.00","816,697.49","40,556.00","20.14","India","National Stock Exchange Of India","INR"
"DODLA","DODLA DAIRY LTD","Consumer Staples","Equity","812,368.06","0.00","812,368.06","60,420.00","13.45","India","National Stock Exchange Of India","INR"
"SWSOLAR","STERLING AND WILSON RENEWABLE ENER","Industrials","Equity","813,062.53","0.00","813,062.53","369,263.00","2.20","India","National Stock Exchange Of India","INR"
"1375","CENTRAL CHINA SECURITIES LTD H","Financials","Equity","814,175.57","0.00","814,175.57","2,846,000.00","0.29","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ALKYLAMINE","ALKYL AMINES CHEMICALS LTD","Materials","Equity","814,205.10","0.00","814,205.10","47,132.00","17.27","India","National Stock Exchange Of India","INR"
"NRE","NATIONAL REAL ESTATE","Real Estate","Equity","814,764.24","0.00","814,764.24","3,394,851.00","0.24","Kuwait","Kuwait Stock Exchange","KWD"
"601136","CAPITAL SECURITIES CORP LTD A","Financials","Equity","815,009.38","0.00","815,009.38","294,945.00","2.76","China","Shanghai Stock Exchange","CNY"
"ESSA","ESSA INDUSTRIES INDONESIA","Materials","Equity","810,908.33","0.00","810,908.33","21,973,000.00","0.04","Indonesia","Indonesia Stock Exchange","IDR"
"9979","GREENTOWN MANAGEMENT HOLDINGS LTD","Industrials","Equity","803,204.58","0.00","803,204.58","2,094,000.00","0.38","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"688099","AMLOGIC (SHANGHAI) LTD A","Information Technology","Equity","803,456.87","0.00","803,456.87","60,876.00","13.20","China","Shanghai Stock Exchange","CNY"
"ABFRL","ADITYA BIRLA FASHION AND RETAIL LT","Consumer Discretionary","Equity","803,692.74","0.00","803,692.74","972,162.00","0.83","India","National Stock Exchange Of India","INR"
"BTCIM.E","BATICIM BATI ANADOLU CIMENTO SANAY","Materials","Equity","804,946.28","0.00","804,946.28","9,260,424.00","0.09","Turkey","Istanbul Stock Exchange","TRY"
"4766","NAN PAO RESINS CHEMICAL CO LTD","Materials","Equity","798,925.16","0.00","798,925.16","78,000.00","10.24","Taiwan","Taiwan Stock Exchange","TWD"
"4961","FITIPOWER INTEGRATED TECHNOLOGY IN","Information Technology","Equity","799,550.81","0.00","799,550.81","172,053.00","4.65","Taiwan","Taiwan Stock Exchange","TWD"
"VIPIND","VIP INDUSTRIES LTD","Consumer Discretionary","Equity","800,769.12","0.00","800,769.12","186,038.00","4.30","India","National Stock Exchange Of India","INR"
"SCCC.R","SIAM CITY CEMENT NON-VOTING DR PCL","Materials","Equity","800,865.42","0.00","800,865.42","174,800.00","4.58","Thailand","Stock Exchange Of Thailand","THB"
"1712","SINON CORP","Materials","Equity","795,226.43","0.00","795,226.43","559,000.00","1.42","Taiwan","Taiwan Stock Exchange","TWD"
"ETHOSLTD","ETHOS LTD","Consumer Discretionary","Equity","792,280.75","0.00","792,280.75","25,340.00","31.27","India","National Stock Exchange Of India","INR"
"6017","JAHEZ INTERNATIONAL","Consumer Discretionary","Equity","792,445.96","0.00","792,445.96","213,949.00","3.70","Saudi Arabia","Saudi Stock Exchange","SAR"
"086450","DONGKOOK PHARMACEUTICAL LTD","Health Care","Equity","793,488.93","0.00","793,488.93","68,707.00","11.55","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"BAJAJELEC","BAJAJ ELECTRICALS LTD","Consumer Discretionary","Equity","793,579.31","0.00","793,579.31","155,095.00","5.12","India","National Stock Exchange Of India","INR"
"GRWRHITECH","GARWARE HI-TECH FILMS LTD","Materials","Equity","794,463.60","0.00","794,463.60","23,558.00","33.72","India","National Stock Exchange Of India","INR"
"300896","IMEIK TECHNOLOGY DEVELOPMENT LTD A","Health Care","Equity","788,496.52","0.00","788,496.52","36,680.00","21.50","China","Shenzhen Stock Exchange","CNY"
"603160","SHENZHEN GOODIX TECHNOLOGY LTD A","Information Technology","Equity","788,632.64","0.00","788,632.64","67,200.00","11.74","China","Shanghai Stock Exchange","CNY"
"GULFNAV","GULF NAVIGATION HOLDING","Industrials","Equity","788,659.08","0.00","788,659.08","1,206,977.00","0.65","United Arab Emirates","Dubai Financial Market","AED"
"2530","DELPHA CONSTRUCTION LTD","Real Estate","Equity","790,503.44","0.00","790,503.44","828,000.00","0.95","Taiwan","Taiwan Stock Exchange","TWD"
"LTG","LT GROUP INC","Industrials","Equity","784,653.72","0.00","784,653.72","3,091,400.00","0.25","Philippines","Philippine Stock Exchange Inc.","PHP"
"005180","BINGGRAE LTD","Consumer Staples","Equity","784,735.45","0.00","784,735.45","15,463.00","50.75","Korea (South)","Korea Exchange (Stock Market)","KRW"
"GRND3","GRENDENE SA","Consumer Discretionary","Equity","784,949.88","0.00","784,949.88","915,715.00","0.86","Brazil","XBSP","BRL"
"2320","AL BABTAIN POWER AND TELECOMMUNICA","Industrials","Equity","785,022.99","0.00","785,022.99","45,501.00","17.25","Saudi Arabia","Saudi Stock Exchange","SAR"
"BA.R","BANGKOK AIRWAYS PCL NON-VOTING D","Industrials","Equity","785,227.17","0.00","785,227.17","1,532,900.00","0.51","Thailand","Stock Exchange Of Thailand","THB"
"688538","EVERDISPLAY OPTRONICS (SHANGHAI) L","Information Technology","Equity","786,800.92","0.00","786,800.92","1,995,227.00","0.39","China","Shanghai Stock Exchange","CNY"
"LATENTVIEW","LATENT VIEW ANALYTICS LTD","Industrials","Equity","780,697.54","0.00","780,697.54","159,257.00","4.90","India","National Stock Exchange Of India","INR"
"RTNPOWER","RATTANINDIA POWER LTD","Utilities","Equity","780,900.86","0.00","780,900.86","7,797,334.00","0.10","India","National Stock Exchange Of India","INR"
"GMMPFAUDLR","GMM PFAUDLER LTD","Industrials","Equity","782,113.49","0.00","782,113.49","68,379.00","11.44","India","National Stock Exchange Of India","INR"
"SYMPHONY","SYMPHONY LTD","Consumer Discretionary","Equity","784,092.25","0.00","784,092.25","78,266.00","10.02","India","National Stock Exchange Of India","INR"
"204270","JNTC LTD","Information Technology","Equity","777,658.59","0.00","777,658.59","58,632.00","13.26","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"600985","HUAIBEI MINING HOLDINGS LTD A","Materials","Equity","779,066.34","0.00","779,066.34","471,200.00","1.65","China","Shanghai Stock Exchange","CNY"
"ZYDUSWELL","ZYDUS WELLNESS LTD","Consumer Staples","Equity","774,990.72","0.00","774,990.72","157,080.00","4.93","India","National Stock Exchange Of India","INR"
"GARFIBRES","GARWARE TECHNICAL FIBRES LTD","Consumer Discretionary","Equity","775,170.58","0.00","775,170.58","105,939.00","7.32","India","National Stock Exchange Of India","INR"
"SFL","SHEELA FOAM LTD","Consumer Discretionary","Equity","772,002.63","0.00","772,002.63","123,036.00","6.27","India","National Stock Exchange Of India","INR"
"UEMS","UEM SUNRISE","Real Estate","Equity","772,675.83","0.00","772,675.83","4,842,300.00","0.16","Malaysia","Bursa Malaysia","MYR"
"6146","SPORTON INTERNATIONAL INC","Industrials","Equity","773,094.10","0.00","773,094.10","148,662.00","5.20","Taiwan","Gretai Securities Market","TWD"
"TTML","TATA TELESERVICES MAHARASHTRA LTD","Communication","Equity","773,617.50","0.00","773,617.50","1,493,645.00","0.52","India","National Stock Exchange Of India","INR"
"018290","VT LTD","Consumer Staples","Equity","766,851.76","0.00","766,851.76","63,210.00","12.13","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"AGHOL.E","ANADOLU GRUBU HOLDING A","Industrials","Equity","767,459.21","0.00","767,459.21","1,059,160.00","0.72","Turkey","Istanbul Stock Exchange","TRY"
"WEBELSOLAR","WEBSOL ENERGY SYSTEM LTD","Information Technology","Equity","768,918.97","0.00","768,918.97","830,991.00","0.93","India","National Stock Exchange Of India","INR"
"1723","CHINA STEEL CHEMICAL CORP","Materials","Equity","770,075.08","0.00","770,075.08","351,000.00","2.19","Taiwan","Taiwan Stock Exchange","TWD"
"009450","KYUNG DONG NAVIEN LTD","Industrials","Equity","763,686.59","0.00","763,686.59","19,468.00","39.23","Korea (South)","Korea Exchange (Stock Market)","KRW"
"REDTAPE","REDTAPE","Consumer Discretionary","Equity","765,513.70","0.00","765,513.70","593,232.00","1.29","India","National Stock Exchange Of India","INR"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","763,102.85","0.00","763,102.85","13,713,340.00","5.56","Mexico","-","MXN"
"SHILPAMED","SHILPA MEDICARE LTD","Health Care","Equity","759,954.59","0.00","759,954.59","227,155.00","3.35","India","National Stock Exchange Of India","INR"
"GSFC","GUJARAT STATE FERTILIZERS AND CHEM","Materials","Equity","760,191.20","0.00","760,191.20","386,744.00","1.97","India","National Stock Exchange Of India","INR"
"4147","TAIMED BIOLOGICS INC","Health Care","Equity","761,528.87","0.00","761,528.87","392,330.00","1.94","Taiwan","Gretai Securities Market","TWD"
"2836","BANK OF KAOHSIUNG LTD","Financials","Equity","756,915.04","0.00","756,915.04","1,954,540.00","0.39","Taiwan","Taiwan Stock Exchange","TWD"
"MRCB","MALAYSIAN RESOURCES CORPORATION","Industrials","Equity","756,926.08","0.00","756,926.08","7,708,346.00","0.10","Malaysia","Bursa Malaysia","MYR"
"079160","CJ CGV LTD","Communication","Equity","759,427.88","0.00","759,427.88","190,268.00","3.99","Korea (South)","Korea Exchange (Stock Market)","KRW"
"000661","CHANGCHUN HIGH & NEW TECHNOLOGY IN","Health Care","Equity","759,457.99","0.00","759,457.99","54,098.00","14.04","China","Shenzhen Stock Exchange","CNY"
"CNH","CNH CASH","Cash and/or Derivatives","Cash","754,863.33","0.00","754,863.33","5,264,153.00","14.34","China","-","CNH"
"GHCL","GHCL LTD","Materials","Equity","753,434.63","0.00","753,434.63","124,443.00","6.05","India","National Stock Exchange Of India","INR"
"DBREALTY","VALOR ESTATE LTD","Real Estate","Equity","746,628.26","0.00","746,628.26","601,660.00","1.24","India","National Stock Exchange Of India","INR"
"600061","SDIC CAPITAL LTD A","Financials","Equity","748,785.21","0.00","748,785.21","668,600.00","1.12","China","Shanghai Stock Exchange","CNY"
"SPLPETRO","SUPREME PETROCHEM LTD","Materials","Equity","749,120.23","0.00","749,120.23","118,219.00","6.34","India","National Stock Exchange Of India","INR"
"WESTLIFE","WESTLIFE FOODWORLD LTD","Consumer Discretionary","Equity","742,637.28","0.00","742,637.28","133,227.00","5.57","India","National Stock Exchange Of India","INR"
"229640","LS ECO ENERGY LTD","Industrials","Equity","743,872.54","0.00","743,872.54","30,771.00","24.17","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PRSMJOHNSN","PRISM JOHNSON LTD","Materials","Equity","745,547.52","0.00","745,547.52","513,304.00","1.45","India","National Stock Exchange Of India","INR"
"3362","ABILITY OPTO-ELECTRONICS TECHNOLOG","Information Technology","Equity","745,878.45","0.00","745,878.45","251,000.00","2.97","Taiwan","Gretai Securities Market","TWD"
"SSMS","SAWIT SUMBERMAS SARANA","Consumer Staples","Equity","741,336.58","0.00","741,336.58","7,857,700.00","0.09","Indonesia","Indonesia Stock Exchange","IDR"
"AKSEN.E","AKSA ENERJI URETIM A","Utilities","Equity","742,061.95","0.00","742,061.95","479,965.00","1.55","Turkey","Istanbul Stock Exchange","TRY"
"MHRIL","MAHINDRA HOLIDAYS AND RESORTS INDI","Consumer Discretionary","Equity","738,193.63","0.00","738,193.63","218,406.00","3.38","India","National Stock Exchange Of India","INR"
"2190","ZYLOX-TONBRIDGE MEDICAL TECH LTD H","Health Care","Equity","732,098.37","0.00","732,098.37","227,000.00","3.23","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TUYA","TUYA ADR REPRESENTING INC CLASS A","Information Technology","Equity","732,516.40","0.00","732,516.40","332,962.00","2.20","China","New York Stock Exchange Inc.","USD"
"THOMASCOOK","THOMAS COOK INDIA LTD","Consumer Discretionary","Equity","733,488.43","0.00","733,488.43","477,923.00","1.53","India","National Stock Exchange Of India","INR"
"031980","PSK HOLDINGS INC","Information Technology","Equity","735,092.41","0.00","735,092.41","21,875.00","33.60","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"4193","NICE ONE BEAUTY DIGITAL MARKETING","Consumer Discretionary","Equity","731,282.24","0.00","731,282.24","161,127.00","4.54","Saudi Arabia","Saudi Stock Exchange","SAR"
